Temp[C],Rain[mm],Passangers,Day,Month,Year,DayOfWeek,IsHoliday
9.4,0.02,3824.0,7,5,2015,3,0
9.0,0.0,4699.0,8,5,2015,4,0
7.8,0.0,6414.0,9,5,2015,5,0
8.3,0.0,6438.0,10,5,2015,6,0
8.0,0.0,3439.0,11,5,2015,0,0
8.3,0.0,4539.0,12,5,2015,1,0
9.6,0.0,3607.0,13,5,2015,2,0
8.0,0.05,5091.0,14,5,2015,3,1
9.6,0.02,5866.0,15,5,2015,4,0
6.5,0.0,6624.0,16,5,2015,5,0
8.3,0.0,6603.0,17,5,2015,6,0
9.1,0.0,3324.0,18,5,2015,0,0
7.8,0.02,6784.0,19,5,2015,1,0
9.7,0.0,6009.0,20,5,2015,2,0
10.7,0.0,5653.0,21,5,2015,3,0
9.5,0.05,8938.0,22,5,2015,4,0
11.1,0.0,5621.0,23,5,2015,5,0
9.5,0.02,5904.0,24,5,2015,6,1
10.0,0.0,7423.0,25,5,2015,0,0
9.7,0.0,7636.0,26,5,2015,1,0
12.4,0.0,9483.0,28,5,2015,3,0
13.0,0.0,5488.0,29,5,2015,4,0
10.8,0.02,8291.0,30,5,2015,5,0
11.2,0.0,6641.0,31,5,2015,6,0
11.0,0.0,5778.0,1,6,2015,0,0
11.4,0.02,7226.0,2,6,2015,1,0
12.6,0.0,4544.0,3,6,2015,2,0
12.5,0.02,7871.0,4,6,2015,3,0
13.3,0.0,9347.0,5,6,2015,4,0
13.9,0.0,10649.0,6,6,2015,5,0
12.2,0.0,8149.0,7,6,2015,6,0
13.3,0.0,5015.0,8,6,2015,0,0
12.1,0.02,6571.0,9,6,2015,1,0
12.4,0.0,6667.0,10,6,2015,2,0
12.1,0.0,7745.0,11,6,2015,3,0
14.2,0.0,9190.0,12,6,2015,4,0
13.4,0.0,19605.0,13,6,2015,5,0
15.1,0.0,3046.0,14,6,2015,6,0
12.5,0.1,6252.0,15,6,2015,0,0
12.1,0.0,7202.0,16,6,2015,1,0
11.9,0.0,8079.0,17,6,2015,2,0
12.2,0.0,3471.0,18,6,2015,3,0
10.8,0.1,6215.0,19,6,2015,4,1
12.8,0.03,6111.0,20,6,2015,5,1
12.9,0.02,8721.0,21,6,2015,6,0
12.7,0.0,5031.0,22,6,2015,0,0
14.0,0.03,8871.0,23,6,2015,1,0
14.6,0.05,4692.0,24,6,2015,2,0
13.7,0.13,7646.0,25,6,2015,3,0
13.3,0.0,7899.0,26,6,2015,4,0
13.2,0.0,12002.0,27,6,2015,5,0
14.7,0.05,12272.0,28,6,2015,6,0
15.5,0.0,11916.0,29,6,2015,0,0
16.8,0.0,8199.0,30,6,2015,1,0
15.3,0.07,11698.0,1,7,2015,2,0
17.8,0.0,14727.0,2,7,2015,3,0
18.6,0.0,16650.0,3,7,2015,4,0
20.7,0.0,20974.0,4,7,2015,5,0
21.0,0.0,12974.0,5,7,2015,6,0
19.3,0.0,8573.0,6,7,2015,0,0
15.3,0.0,5831.0,7,7,2015,1,0
15.4,0.03,7250.0,8,7,2015,2,0
15.2,0.02,8819.0,9,7,2015,3,0
15.8,0.0,6562.0,10,7,2015,4,0
14.6,0.0,14522.0,11,7,2015,5,0
17.0,0.0,4763.0,12,7,2015,6,0
13.9,0.05,10484.0,13,7,2015,0,0
14.5,0.0,12570.0,14,7,2015,1,0
14.4,0.0,17556.0,15,7,2015,2,0
17.8,0.0,12928.0,16,7,2015,3,0
16.5,0.0,9432.0,17,7,2015,4,0
16.0,0.03,17380.0,18,7,2015,5,0
15.4,0.05,11140.0,19,7,2015,6,0
15.9,0.0,7446.0,20,7,2015,0,0
16.0,0.0,16028.0,21,7,2015,1,0
17.1,0.0,6203.0,22,7,2015,2,0
15.9,0.05,9047.0,23,7,2015,3,0
15.6,0.0,11144.0,24,7,2015,4,0
16.4,0.0,20401.0,25,7,2015,5,0
16.8,0.0,3762.0,26,7,2015,6,0
16.4,0.03,9347.0,27,7,2015,0,0
16.1,0.0,15715.0,28,7,2015,1,0
15.2,0.0,12685.0,29,7,2015,2,0
15.8,0.0,7987.0,30,7,2015,3,0
15.6,0.13,7111.0,31,7,2015,4,0
14.9,0.08,17056.0,1,8,2015,5,0
15.9,0.0,10240.0,2,8,2015,6,0
16.0,0.0,10904.0,3,8,2015,0,0
17.2,0.0,14338.0,4,8,2015,1,0
16.3,0.0,16176.0,5,8,2015,2,0
17.2,0.0,10190.0,6,8,2015,3,0
18.2,0.15,16525.0,7,8,2015,4,0
18.5,0.0,16142.0,8,8,2015,5,0
19.4,0.0,16592.0,9,8,2015,6,0
19.4,0.0,11886.0,10,8,2015,0,0
18.9,0.0,12465.0,11,8,2015,1,0
19.5,0.0,9806.0,12,8,2015,2,0
20.0,0.0,11041.0,13,8,2015,3,0
17.7,0.0,12591.0,14,8,2015,4,0
16.7,0.0,20531.0,15,8,2015,5,0
17.1,0.0,13910.0,16,8,2015,6,0
16.1,0.0,9608.0,17,8,2015,0,0
15.9,0.0,10722.0,19,8,2015,2,0
15.2,0.0,11657.0,20,8,2015,3,0
16.4,0.0,12246.0,21,8,2015,4,0
17.2,0.0,19717.0,22,8,2015,5,0
18.3,0.0,15146.0,23,8,2015,6,0
18.4,0.0,8300.0,24,8,2015,0,0
19.0,0.0,9964.0,25,8,2015,1,0
19.9,0.0,6302.0,26,8,2015,2,0
18.8,0.02,8719.0,27,8,2015,3,0
17.5,0.0,5645.0,28,8,2015,4,0
17.2,0.15,14197.0,29,8,2015,5,0
17.6,0.0,6315.0,30,8,2015,6,0
14.5,0.03,5751.0,31,8,2015,0,0
15.1,0.0,5263.0,1,9,2015,1,0
15.4,0.0,4965.0,2,9,2015,2,0
14.0,0.05,4041.0,3,9,2015,3,0
13.8,0.12,6883.0,4,9,2015,4,0
14.9,0.0,4890.0,5,9,2015,5,0
14.3,0.05,5186.0,6,9,2015,6,0
13.5,0.02,3288.0,7,9,2015,0,0
12.0,0.02,4368.0,8,9,2015,1,0
12.5,0.0,4225.0,9,9,2015,2,0
13.2,0.0,6074.0,11,9,2015,4,0
13.5,0.0,10716.0,12,9,2015,5,0
14.9,0.0,6524.0,13,9,2015,6,0
15.1,0.0,3778.0,14,9,2015,0,0
14.4,0.0,3485.0,15,9,2015,1,0
14.9,0.07,3371.0,16,9,2015,2,0
14.4,0.02,3692.0,17,9,2015,3,0
15.5,0.0,2062.0,18,9,2015,4,0
16.7,0.03,5751.0,19,9,2015,5,0
15.1,0.0,6273.0,20,9,2015,6,0
14.0,0.0,3473.0,21,9,2015,0,0
12.6,0.03,4594.0,22,9,2015,1,0
13.3,0.02,3598.0,23,9,2015,2,0
14.0,0.0,4462.0,24,9,2015,3,0
14.4,0.0,4960.0,25,9,2015,4,0
14.4,0.0,8249.0,26,9,2015,5,0
13.0,0.02,5750.0,27,9,2015,6,0
10.6,0.0,3259.0,28,9,2015,0,0
10.8,0.0,4181.0,29,9,2015,1,0
9.6,0.0,3838.0,30,9,2015,2,0
13.3,0.0,4014.0,1,10,2015,3,0
12.7,0.02,4723.0,2,10,2015,4,0
14.0,0.0,8458.0,3,10,2015,5,0
10.8,0.0,4068.0,4,10,2015,6,0
11.5,0.0,3660.0,5,10,2015,0,0
7.1,0.0,3063.0,6,10,2015,1,0
3.6,0.0,3158.0,7,10,2015,2,0
3.2,0.0,3248.0,8,10,2015,3,0
2.3,0.0,3524.0,9,10,2015,4,0
1.9,0.0,5311.0,10,10,2015,5,0
3.3,0.0,4589.0,11,10,2015,6,0
3.3,0.0,3621.0,12,10,2015,0,0
5.5,0.0,3373.0,13,10,2015,1,0
5.6,0.0,3671.0,14,10,2015,2,0
7.2,0.0,3876.0,15,10,2015,3,0
6.4,0.0,4016.0,16,10,2015,4,0
7.0,0.0,5984.0,17,10,2015,5,0
4.6,0.0,4170.0,18,10,2015,6,0
6.9,0.0,3326.0,19,10,2015,0,0
7.0,0.0,3639.0,20,10,2015,1,0
6.3,0.0,3167.0,21,10,2015,2,0
8.3,0.0,3352.0,22,10,2015,3,0
8.7,0.0,3894.0,23,10,2015,4,0
10.4,0.05,6299.0,24,10,2015,5,0
7.6,0.0,3018.0,25,10,2015,6,0
9.6,0.05,3516.0,26,10,2015,0,0
6.9,0.0,3110.0,27,10,2015,1,0
4.8,0.0,3604.0,28,10,2015,2,0
0.4,0.0,3407.0,29,10,2015,3,0
4.1,0.0,4292.0,30,10,2015,4,0
2.2,0.0,8124.0,31,10,2015,5,1
7.3,0.0,3128.0,1,11,2015,6,0
10.0,0.0,2942.0,2,11,2015,0,0
9.4,0.0,3098.0,3,11,2015,1,0
10.0,0.0,2886.0,4,11,2015,2,0
8.7,0.0,3224.0,5,11,2015,3,0
3.6,0.0,3115.0,6,11,2015,4,0
6.4,0.0,3695.0,7,11,2015,5,0
7.5,0.03,2486.0,8,11,2015,6,0
7.8,0.05,2703.0,9,11,2015,0,0
6.8,0.03,2650.0,10,11,2015,1,0
6.8,0.0,2714.0,11,11,2015,2,0
5.6,0.0,2782.0,12,11,2015,3,0
4.6,0.02,3544.0,13,11,2015,4,0
5.1,0.0,4100.0,14,11,2015,5,0
7.8,0.03,3311.0,15,11,2015,6,0
5.6,0.03,2518.0,16,11,2015,0,0
6.3,0.03,2130.0,17,11,2015,1,0
6.7,0.03,2441.0,18,11,2015,2,0
5.7,0.03,2611.0,19,11,2015,3,0
4.8,0.07,2779.0,20,11,2015,4,0
3.0,0.03,3391.0,21,11,2015,5,0
1.5,0.0,2376.0,22,11,2015,6,0
0.1,0.02,2397.0,23,11,2015,0,0
-1.3,0.0,2344.0,24,11,2015,1,0
2.3,0.02,2448.0,25,11,2015,2,0
5.1,0.0,2313.0,26,11,2015,3,0
3.2,0.02,3176.0,27,11,2015,4,0
7.3,0.0,2854.0,28,11,2015,5,0
6.1,0.0,2620.0,29,11,2015,6,0
4.9,0.02,2158.0,30,11,2015,0,0
5.0,0.02,2504.0,1,12,2015,1,0
2.8,0.0,2632.0,2,12,2015,2,0
0.9,0.0,2433.0,3,12,2015,3,0
5.0,0.02,3010.0,4,12,2015,4,0
5.0,0.05,2894.0,5,12,2015,5,0
6.0,0.02,2181.0,6,12,2015,6,1
8.4,0.05,2555.0,7,12,2015,0,0
5.8,0.0,2538.0,8,12,2015,1,0
3.6,0.0,2276.0,9,12,2015,2,0
6.5,0.02,2479.0,10,12,2015,3,0
6.7,0.0,3257.0,11,12,2015,4,0
5.9,0.0,3693.0,12,12,2015,5,0
3.3,0.0,2907.0,13,12,2015,6,0
1.6,0.02,2342.0,14,12,2015,0,0
0.0,0.0,2184.0,15,12,2015,1,0
0.7,0.0,3381.0,16,12,2015,2,0
2.0,0.0,2437.0,17,12,2015,3,0
2.3,0.07,2415.0,18,12,2015,4,0
4.7,0.03,3530.0,19,12,2015,5,0
5.9,0.0,2424.0,20,12,2015,6,0
7.8,0.02,2927.0,21,12,2015,0,0
8.1,0.0,3087.0,22,12,2015,1,0
6.0,0.0,2692.0,23,12,2015,2,0
5.8,0.02,1552.0,24,12,2015,3,1
5.3,0.0,1668.0,25,12,2015,4,1
6.1,0.03,2576.0,26,12,2015,5,1
1.5,0.0,2985.0,27,12,2015,6,0
-4.1,0.0,3247.0,28,12,2015,0,0
-4.4,0.0,3791.0,29,12,2015,1,0
-5.2,0.0,3776.0,30,12,2015,2,0
-0.7,0.0,3235.0,31,12,2015,3,0
-0.6,0.0,3112.0,1,1,2016,4,1
-4.5,0.0,2868.0,2,1,2016,5,0
-7.0,0.0,3101.0,3,1,2016,6,0
-8.7,0.02,2829.0,4,1,2016,0,0
-11.2,0.0,2623.0,5,1,2016,1,0
-17.5,0.0,2844.0,6,1,2016,2,1
-20.1,0.0,2072.0,7,1,2016,3,0
-22.7,0.0,2278.0,8,1,2016,4,0
-16.8,0.0,2213.0,9,1,2016,5,0
-10.4,0.0,1883.0,10,1,2016,6,0
-11.4,0.0,1963.0,11,1,2016,0,0
-6.4,0.0,1784.0,12,1,2016,1,0
-7.3,0.1,2021.0,13,1,2016,2,0
-10.2,0.0,2384.0,14,1,2016,3,0
-12.6,0.0,2317.0,15,1,2016,4,0
-10.4,0.0,3064.0,16,1,2016,5,0
-14.1,0.0,2165.0,17,1,2016,6,0
-10.9,0.0,1877.0,18,1,2016,0,0
-13.3,0.02,2032.0,19,1,2016,1,0
-11.9,0.0,2415.0,20,1,2016,2,0
-15.7,0.0,2113.0,21,1,2016,3,0
-16.0,0.0,2723.0,22,1,2016,4,0
-18.0,0.0,2860.0,23,1,2016,5,0
-3.2,0.0,1800.0,24,1,2016,6,0
-2.0,0.05,2306.0,25,1,2016,0,0
-2.1,0.0,1975.0,26,1,2016,1,0
0.9,0.07,2047.0,27,1,2016,2,0
1.9,0.02,2371.0,28,1,2016,3,0
2.2,0.03,2791.0,29,1,2016,4,0
1.4,0.02,3042.0,30,1,2016,5,0
3.6,0.0,2986.0,31,1,2016,6,0
1.7,0.0,2791.0,1,2,2016,0,0
0.6,0.0,2260.0,2,2,2016,1,0
1.4,0.03,2513.0,3,2,2016,2,0
-1.5,0.03,2569.0,4,2,2016,3,0
-1.0,0.0,2745.0,5,2,2016,4,0
-2.2,0.0,3004.0,6,2,2016,5,0
-2.3,0.02,2067.0,7,2,2016,6,0
2.4,0.0,2410.0,8,2,2016,0,0
2.1,0.02,2355.0,9,2,2016,1,0
3.1,0.03,2515.0,10,2,2016,2,0
3.0,0.07,2651.0,11,2,2016,3,0
2.6,0.07,3432.0,12,2,2016,4,0
0.9,0.03,4375.0,13,2,2016,5,0
1.0,0.02,2496.0,14,2,2016,6,0
0.7,0.05,2431.0,15,2,2016,0,0
0.5,0.0,2962.0,16,2,2016,1,0
-2.0,0.0,2924.0,17,2,2016,2,0
0.4,0.0,2576.0,18,2,2016,3,0
0.4,0.02,3423.0,19,2,2016,4,0
0.8,0.0,3225.0,20,2,2016,5,0
0.4,0.05,2118.0,21,2,2016,6,0
0.7,0.03,2550.0,22,2,2016,0,0
0.6,0.0,2333.0,23,2,2016,1,0
-0.2,0.0,2289.0,24,2,2016,2,0
1.0,0.0,2528.0,25,2,2016,3,0
1.6,0.0,2611.0,26,2,2016,4,0
-0.5,0.02,4564.0,27,2,2016,5,0
-2.3,0.0,3787.0,28,2,2016,6,0
1.1,0.0,2871.0,29,2,2016,0,0
-2.9,0.0,2867.0,1,3,2016,1,0
-0.9,0.0,2686.0,2,3,2016,2,0
-3.5,0.0,2683.0,3,3,2016,3,0
-2.0,0.0,3331.0,4,3,2016,4,0
0.2,0.0,3624.0,5,3,2016,5,0
0.4,0.0,2930.0,6,3,2016,6,0
0.7,0.0,2481.0,7,3,2016,0,0
1.3,0.03,2532.0,8,3,2016,1,0
1.3,0.0,2533.0,9,3,2016,2,0
1.2,0.02,2692.0,10,3,2016,3,0
-0.1,0.0,5205.0,12,3,2016,5,0
0.4,0.0,3216.0,13,3,2016,6,0
-0.4,0.0,2823.0,14,3,2016,0,0
2.5,0.0,2465.0,15,3,2016,1,0
2.1,0.0,2782.0,16,3,2016,2,0
4.4,0.0,2776.0,17,3,2016,3,0
4.3,0.02,2710.0,18,3,2016,4,0
-2.5,0.02,3903.0,19,3,2016,5,0
-3.1,0.0,3131.0,20,3,2016,6,0
-2.3,0.0,2512.0,21,3,2016,0,0
-1.4,0.0,2867.0,22,3,2016,1,0
-2.5,0.0,3211.0,23,3,2016,2,0
0.2,0.0,2946.0,24,3,2016,3,0
0.8,0.0,3088.0,25,3,2016,4,1
2.0,0.0,3606.0,26,3,2016,5,0
2.2,0.0,5765.0,27,3,2016,6,1
3.0,0.0,5672.0,28,3,2016,0,1
5.2,0.0,3398.0,29,3,2016,1,0
5.7,0.0,2699.0,30,3,2016,2,0
3.8,0.0,3151.0,31,3,2016,3,0
2.3,0.0,3144.0,1,4,2016,4,0
2.9,0.0,6646.0,2,4,2016,5,0
4.3,0.0,2597.0,3,4,2016,6,0
3.3,0.03,3275.0,4,4,2016,0,0
1.9,0.0,2497.0,5,4,2016,1,0
3.2,0.0,2735.0,6,4,2016,2,0
6.8,0.03,3271.0,7,4,2016,3,0
5.9,0.0,3622.0,8,4,2016,4,0
5.2,0.0,3754.0,9,4,2016,5,0
3.7,0.0,4760.0,10,4,2016,6,0
3.9,0.0,3385.0,11,4,2016,0,0
5.8,0.0,3474.0,12,4,2016,1,0
4.9,0.0,3799.0,13,4,2016,2,0
6.5,0.0,3204.0,14,4,2016,3,0
3.8,0.0,3890.0,15,4,2016,4,0
3.2,0.0,6921.0,16,4,2016,5,0
6.6,0.0,2437.0,17,4,2016,6,0
6.9,0.03,2917.0,18,4,2016,0,0
5.5,0.0,3226.0,19,4,2016,1,0
5.6,0.02,2938.0,20,4,2016,2,0
4.6,0.02,3839.0,21,4,2016,3,0
5.0,0.0,3251.0,22,4,2016,4,0
3.5,0.03,4906.0,23,4,2016,5,0
2.9,0.0,3769.0,24,4,2016,6,0
3.3,0.08,3019.0,25,4,2016,0,0
4.8,0.03,2558.0,26,4,2016,1,0
3.5,0.12,3668.0,27,4,2016,2,0
5.5,0.02,2894.0,28,4,2016,3,0
6.8,0.08,4666.0,29,4,2016,4,0
6.7,0.0,7810.0,30,4,2016,5,0
7.9,0.0,8190.0,1,5,2016,6,1
10.3,0.0,5219.0,2,5,2016,0,0
11.1,0.0,5131.0,3,5,2016,1,0
11.3,0.0,6699.0,4,5,2016,2,0
13.8,0.0,13450.0,5,5,2016,3,1
15.0,0.0,9112.0,6,5,2016,4,0
14.5,0.0,11942.0,7,5,2016,5,0
13.0,0.0,11281.0,8,5,2016,6,0
15.4,0.0,5898.0,9,5,2016,0,0
16.3,0.0,5901.0,10,5,2016,1,0
16.1,0.0,5709.0,11,5,2016,2,0
12.4,0.0,5170.0,12,5,2016,3,0
10.1,0.0,6788.0,13,5,2016,4,0
11.9,0.0,4238.0,14,5,2016,5,0
11.5,0.02,5471.0,15,5,2016,6,1
13.1,0.02,5138.0,16,5,2016,0,0
10.8,0.02,5502.0,17,5,2016,1,0
10.4,0.0,5776.0,18,5,2016,2,0
11.2,0.0,5803.0,19,5,2016,3,0
10.9,0.0,7074.0,20,5,2016,4,0
12.6,0.0,10247.0,21,5,2016,5,0
16.4,0.0,8762.0,22,5,2016,6,0
14.4,0.0,6661.0,23,5,2016,0,0
15.9,0.0,8831.0,24,5,2016,1,0
17.2,0.0,8179.0,25,5,2016,2,0
18.3,0.0,6302.0,26,5,2016,3,0
14.3,0.0,9843.0,27,5,2016,4,0
13.9,0.0,9350.0,28,5,2016,5,0
13.3,0.0,6970.0,29,5,2016,6,0
14.7,0.0,9090.0,30,5,2016,0,0
18.5,0.0,10663.0,31,5,2016,1,0
19.6,0.0,11868.0,1,6,2016,2,0
18.6,0.0,9137.0,2,6,2016,3,0
18.1,0.07,8734.0,3,6,2016,4,0
19.8,0.0,9858.0,4,6,2016,5,0
14.8,0.0,5248.0,5,6,2016,6,0
11.3,0.0,7322.0,6,6,2016,0,0
11.2,0.0,7555.0,7,6,2016,1,0
13.7,0.0,5669.0,8,6,2016,2,0
13.0,0.05,5596.0,9,6,2016,3,0
10.2,0.0,6891.0,10,6,2016,4,0
9.9,0.0,9594.0,11,6,2016,5,0
12.3,0.0,7729.0,12,6,2016,6,0
13.2,0.0,7445.0,13,6,2016,0,0
14.5,0.0,8787.0,14,6,2016,1,0
14.5,0.0,11001.0,15,6,2016,2,0
16.5,0.0,4288.0,16,6,2016,3,0
14.2,0.35,7246.0,17,6,2016,4,0
15.3,0.07,4307.0,18,6,2016,5,0
14.3,0.25,4658.0,19,6,2016,6,0
13.4,0.02,7974.0,20,6,2016,0,0
14.9,0.0,9518.0,21,6,2016,1,0
16.4,0.0,9464.0,22,6,2016,2,0
15.9,0.0,6268.0,23,6,2016,3,0
15.9,0.0,5833.0,24,6,2016,4,1
15.9,0.0,13621.0,25,6,2016,5,1
17.7,0.0,8410.0,26,6,2016,6,0
20.2,0.0,2976.0,27,6,2016,0,0
16.2,0.15,10540.0,28,6,2016,1,0
18.2,0.0,12814.0,29,6,2016,2,0
18.3,0.0,8032.0,30,6,2016,3,0
18.5,0.0,11427.0,1,7,2016,4,0
18.4,0.0,18216.0,2,7,2016,5,0
20.3,0.08,5591.0,3,7,2016,6,0
18.3,0.03,5176.0,4,7,2016,0,0
14.0,0.03,7048.0,5,7,2016,1,0
15.5,0.0,11777.0,6,7,2016,2,0
17.5,0.0,4676.0,7,7,2016,3,0
13.6,0.05,8327.0,8,7,2016,4,0
16.2,0.0,16895.0,9,7,2016,5,0
16.3,0.0,7839.0,10,7,2016,6,0
16.2,0.02,7433.0,11,7,2016,0,0
15.6,0.03,10150.0,12,7,2016,1,0
17.5,0.0,12745.0,13,7,2016,2,0
17.5,0.0,14721.0,14,7,2016,3,0
17.5,0.0,3213.0,15,7,2016,4,0
15.4,0.15,16574.0,16,7,2016,5,0
17.3,0.0,8112.0,17,7,2016,6,0
16.1,0.0,11276.0,18,7,2016,0,0
17.2,0.0,15540.0,19,7,2016,1,0
18.3,0.0,14201.0,20,7,2016,2,0
18.4,0.0,9736.0,21,7,2016,3,0
18.5,0.0,9786.0,22,7,2016,4,0
18.1,0.0,12892.0,23,7,2016,5,0
18.9,0.0,14675.0,24,7,2016,6,0
20.5,0.0,15130.0,25,7,2016,0,0
19.6,0.0,18802.0,26,7,2016,1,0
20.1,0.0,16675.0,27,7,2016,2,0
21.2,0.0,13513.0,28,7,2016,3,0
18.4,0.02,12903.0,29,7,2016,4,0
18.7,0.02,19695.0,30,7,2016,5,0
20.2,0.0,9371.0,31,7,2016,6,0
19.2,0.0,8534.0,1,8,2016,0,0
18.2,0.0,12546.0,2,8,2016,1,0
18.0,0.0,13070.0,3,8,2016,2,0
18.0,0.0,5985.0,4,8,2016,3,0
17.0,0.03,12468.0,5,8,2016,4,0
18.3,0.0,12513.0,6,8,2016,5,0
17.9,0.03,12909.0,7,8,2016,6,0
18.3,0.0,9597.0,8,8,2016,0,0
18.2,0.0,9732.0,9,8,2016,1,0
17.0,0.02,9992.0,10,8,2016,2,0
15.5,0.02,9094.0,11,8,2016,3,0
15.1,0.0,11062.0,12,8,2016,4,0
13.8,0.0,7362.0,13,8,2016,5,0
14.8,0.02,10172.0,14,8,2016,6,0
16.0,0.08,9525.0,15,8,2016,0,0
14.2,0.0,5739.0,16,8,2016,1,0
14.8,0.02,7202.0,17,8,2016,2,0
15.0,0.02,7828.0,18,8,2016,3,0
15.4,0.03,11118.0,19,8,2016,4,0
17.0,0.02,18862.0,20,8,2016,5,0
17.9,0.0,15959.0,21,8,2016,6,0
18.6,0.0,4810.0,22,8,2016,0,0
18.3,0.0,9008.0,23,8,2016,1,0
16.7,0.0,8968.0,24,8,2016,2,0
14.9,0.0,7576.0,25,8,2016,3,0
16.4,0.0,9891.0,26,8,2016,4,0
16.7,0.03,19607.0,27,8,2016,5,0
18.5,0.0,16424.0,28,8,2016,6,0
14.6,0.0,3145.0,29,8,2016,0,0
13.9,0.08,6011.0,30,8,2016,1,0
13.4,0.02,9346.0,31,8,2016,2,0
14.9,0.0,6093.0,1,9,2016,3,0
17.1,0.0,8408.0,2,9,2016,4,0
16.1,0.0,12912.0,3,9,2016,5,0
13.4,0.22,12206.0,4,9,2016,6,0
14.9,0.05,5551.0,5,9,2016,0,0
14.7,0.0,6726.0,6,9,2016,1,0
13.2,0.0,7056.0,7,9,2016,2,0
18.3,0.0,6050.0,8,9,2016,3,0
15.2,0.0,8963.0,9,9,2016,4,0
13.9,0.0,16765.0,10,9,2016,5,0
15.6,0.0,17578.0,11,9,2016,6,0
15.6,0.0,6439.0,12,9,2016,0,0
16.6,0.0,7035.0,13,9,2016,1,0
14.1,0.0,8915.0,14,9,2016,2,0
12.7,0.0,5431.0,15,9,2016,3,0
13.7,0.0,7785.0,16,9,2016,4,0
11.9,0.0,15968.0,17,9,2016,5,0
11.3,0.0,14678.0,18,9,2016,6,0
11.1,0.0,4593.0,19,9,2016,0,0
10.4,0.0,5576.0,20,9,2016,1,0
10.8,0.0,6122.0,21,9,2016,2,0
10.5,0.0,5049.0,22,9,2016,3,0
10.3,0.0,6550.0,23,9,2016,4,0
8.5,0.0,13166.0,24,9,2016,5,0
9.3,0.0,11830.0,25,9,2016,6,0
12.8,0.0,4833.0,26,9,2016,0,0
14.0,0.0,5404.0,27,9,2016,1,0
13.1,0.0,3638.0,28,9,2016,2,0
13.1,0.1,4529.0,29,9,2016,3,0
13.0,0.03,5659.0,30,9,2016,4,0
14.1,0.0,12874.0,1,10,2016,5,0
12.4,0.0,15940.0,2,10,2016,6,0
8.9,0.0,4800.0,3,10,2016,0,0
7.8,0.0,3675.0,4,10,2016,1,0
5.9,0.0,3835.0,5,10,2016,2,0
6.5,0.0,4242.0,6,10,2016,3,0
6.2,0.0,4941.0,7,10,2016,4,0
6.2,0.0,10802.0,8,10,2016,5,0
7.9,0.0,7571.0,9,10,2016,6,0
6.4,0.0,3766.0,10,10,2016,0,0
6.2,0.0,3328.0,11,10,2016,1,0
5.5,0.0,3504.0,12,10,2016,2,0
4.4,0.0,4434.0,13,10,2016,3,0
1.5,0.0,5471.0,14,10,2016,4,0
2.8,0.0,7915.0,15,10,2016,5,0
4.7,0.0,7450.0,16,10,2016,6,0
5.9,0.0,5802.0,17,10,2016,0,0
6.7,0.0,6443.0,18,10,2016,1,0
6.6,0.0,7071.0,19,10,2016,2,0
6.2,0.0,7993.0,20,10,2016,3,0
6.2,0.0,7287.0,21,10,2016,4,0
4.1,0.0,8264.0,22,10,2016,5,0
3.6,0.0,5643.0,23,10,2016,6,0
5.8,0.0,3295.0,24,10,2016,0,0
5.5,0.0,2960.0,25,10,2016,1,0
3.0,0.0,3774.0,26,10,2016,2,0
1.1,0.0,3503.0,27,10,2016,3,0
6.3,0.08,3407.0,28,10,2016,4,0
8.6,0.05,7830.0,29,10,2016,5,0
4.7,0.0,6467.0,30,10,2016,6,0
3.5,0.0,3831.0,31,10,2016,0,0
1.8,0.0,3167.0,1,11,2016,1,0
1.7,0.0,2592.0,2,11,2016,2,0
0.1,0.05,3028.0,3,11,2016,3,0
-1.7,0.0,4052.0,4,11,2016,4,0
-2.3,0.0,10016.0,5,11,2016,5,1
-3.4,0.0,3605.0,6,11,2016,6,0
-4.5,0.0,2627.0,7,11,2016,0,0
-4.4,0.02,2305.0,8,11,2016,1,0
-5.8,0.03,1970.0,9,11,2016,2,0
-2.9,0.02,3515.0,11,11,2016,4,0
-8.0,0.0,3982.0,12,11,2016,5,0
-3.4,0.0,3575.0,13,11,2016,6,0
-0.6,0.0,2525.0,14,11,2016,0,0
-1.9,0.0,2298.0,15,11,2016,1,0
0.4,0.02,2738.0,16,11,2016,2,0
2.3,0.03,2644.0,17,11,2016,3,0
6.5,0.05,2243.0,22,11,2016,1,0
4.0,0.02,3481.0,25,11,2016,4,0
4.3,0.05,3596.0,27,11,2016,6,0
-1.1,0.0,2565.0,28,11,2016,0,0
-3.8,0.0,2850.0,29,11,2016,1,0
-3.5,0.0,2573.0,30,11,2016,2,0
1.7,0.0,3169.0,1,12,2016,3,0
-0.5,0.0,3804.0,2,12,2016,4,0
-2.7,0.0,4518.0,3,12,2016,5,0
-3.8,0.0,3566.0,4,12,2016,6,0
-4.5,0.0,2957.0,5,12,2016,0,0
2.8,0.0,2997.0,6,12,2016,1,1
-7.5,0.0,2417.0,7,12,2016,2,0
0.2,0.0,2498.0,8,12,2016,3,0
2.1,0.03,3577.0,9,12,2016,4,0
1.6,0.0,4486.0,10,12,2016,5,0
-4.8,0.0,2648.0,11,12,2016,6,0
-7.6,0.0,2825.0,12,12,2016,0,0
-5.5,0.0,2375.0,13,12,2016,1,0
-1.0,0.0,2755.0,14,12,2016,2,0
-1.1,0.02,2911.0,15,12,2016,3,0
-0.4,0.0,3148.0,16,12,2016,4,0
