ï»¿"label";"ID";"PÃIVÃMÃÃRÃ";"VUOSI";"NELJÃNNES";"KUUKAUSI";"VIIKKO";"PÃIVÃ";"KUUKAUSIPÃIVÃ";"TUNTI";"LOMA";"ALUS";"SUUNTA";"PYSÃKKI";"NOUSIJAT";"AJONEUVOT";"HENKILÃAUTOT";"PAKETTIAUTOT";"KUORMA-AUTOT";"REKAT";"MUUT";"LISÃLIIKENNE";"RANNALLE_NOUSIJAT";"RANNALLE_AJONEUVOT";"RANNALLE_HENKILÃAUTOT";"RANNALLE_PAKETTIAUTOT";"RANNALLE_KUORMA-AUTOT";"RANNALLE_REKAT";"RANNALLE_MUUT";"LÃMPÃTILA_KUUKAUSI";"SADE_KUUKAUSI";"LÃMPÃTILA_PÃIVÃ";"SADE_PÃIVÃ";"LÃMPÃTILA";"SADE";"TUULI";"TAPAHTUMA";"AJAMATON";"LISÃTIETOJA";"User";"PYÃRÃT";"RANNALLE_PYÃRÃT"
"";"";"2024-02-21 12:25:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS EhrensvÃ¤rd";"s1";"0097";"6";"1";"0";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.9";"";"false";"Etukuormaaja";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 13:00:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS Tor";"k1";"0095";"10";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4.6";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 13:00:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS Suomenlinna II";"s1";"0099";"64";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4.6";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 12:50:00";"2024";"1";"2";"8";"2";"21";"12";"0";"MS EhrensvÃ¤rd";"s2";"0096";"17";"4";"1";"1";"1";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.3";"";"false";"Etukuormaaja";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 13:20:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS Suomenlinna II";"s2";"0098";"104";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4.5";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 13:25:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS Tor";"k2";"0094";"12";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 13:15:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS EhrensvÃ¤rd";"s1";"0097";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.3";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 13:40:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS Suomenlinna II";"s1";"0099";"64";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.1";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 13:40:00";"2024";"1";"2";"8";"2";"21";"13";"0";"MS EhrensvÃ¤rd";"s2";"0096";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.1";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 14:00:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS Suomenlinna II";"s2";"0098";"107";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 14:05:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS EhrensvÃ¤rd";"s1";"0097";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.4";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 14:10:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS Tor";"k1";"0095";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 14:30:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS EhrensvÃ¤rd";"s2";"0096";"5";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0";"4.2";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 14:35:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS Tor";"k2";"0094";"20";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0";"4.2";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 14:40:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS Suomenlinna II";"s1";"0099";"106";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 14:55:00";"2024";"1";"2";"8";"2";"21";"14";"0";"MS EhrensvÃ¤rd";"s1";"0097";"3";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"3.9";"";"false";"";"MS EhrensvÃ¤rd";"0";""
"";"";"2024-02-21 15:00:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Suomenlinna II";"s2";"0098";"116";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 15:00:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Tor";"k1";"0095";"18";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"3.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 15:20:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Suomenlinna II";"s1";"0099";"44";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 15:30:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS EhrensvÃ¤rd";"s2";"0096";"7";"3";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"5.1";"";"false";"";"MS EhrensvÃ¤rd";"2";""
"";"";"2024-02-21 15:40:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Suomenlinna II";"s2";"0098";"131";"3";"1";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 16:00:00";"2024";"1";"2";"8";"2";"21";"16";"0";"MS Suomenlinna II";"s1";"0099";"94";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"5.3";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 15:25:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Tor";"k2";"0094";"16";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 15:50:00";"2024";"1";"2";"8";"2";"21";"15";"0";"MS Tor";"k1";"0095";"24";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 16:15:00";"2024";"1";"2";"8";"2";"21";"16";"0";"MS Tor";"k2";"0094";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"4.1";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 16:20:00";"2024";"1";"2";"8";"2";"21";"16";"0";"MS Suomenlinna II";"s2";"0098";"122";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.1";"0";"4.7";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 16:40:00";"2024";"1";"2";"8";"2";"21";"16";"0";"MS Tor";"k1";"0095";"33";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.6";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 16:40:00";"2024";"1";"2";"8";"2";"21";"16";"0";"MS Suomenlinna II";"s1";"0099";"51";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"4.6";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-21 17:00:00";"2024";"1";"2";"8";"2";"21";"17";"0";"MS Suomenlinna II";"s2";"0098";"127";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"3.8";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 17:05:00";"2024";"1";"2";"8";"2";"21";"17";"0";"MS Tor";"k2";"0094";"7";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0";"3.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 17:20:00";"2024";"1";"2";"8";"2";"21";"17";"0";"MS Suomenlinna II";"s1";"0099";"70";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 17:40:00";"2024";"1";"2";"8";"2";"21";"17";"0";"MS Suomenlinna II";"s2";"0098";"65";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 17:50:00";"2024";"1";"2";"8";"2";"21";"17";"0";"MS Tor";"k1";"0095";"35";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"3.8";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 18:00:00";"2024";"1";"2";"8";"2";"21";"18";"0";"MS Suomenlinna II";"s1";"0099";"39";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.9";"";"false";"";"MS Suomenlinna II";"0";""
"";"";"2024-02-21 18:20:00";"2024";"1";"2";"8";"2";"21";"18";"0";"MS Suomenlinna II";"s2";"0098";"46";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"3.9";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 18:15:00";"2024";"1";"2";"8";"2";"21";"18";"0";"MS Tor";"k2";"0094";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0";"2.9";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 18:40:00";"2024";"1";"2";"8";"2";"21";"18";"0";"MS Tor";"k1";"0095";"11";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 18:40:00";"2024";"1";"2";"8";"2";"21";"18";"0";"MS Suomenlinna II";"s1";"0099";"40";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4.3";"";"false";"";"MS Suomenlinna II";"2";""
"";"";"2024-02-21 19:00:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Suomenlinna II";"s2";"0098";"42";"2";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.9";"4.5";"";"false";"";"MS Suomenlinna II";"1";""
"";"";"2024-02-21 19:05:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Tor";"k2";"0094";"2";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.9";"4.5";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 19:20:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Suokki";"s1";"0099";"29";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.4";"3.9";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-21 19:40:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Suokki";"s2";"0098";"20";"1";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.4";"3.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 20:20:00";"2024";"1";"2";"8";"2";"21";"20";"0";"MS Suokki";"s2";"0098";"27";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.7";"3.6";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 20:00:00";"2024";"1";"2";"8";"2";"21";"20";"0";"MS Suokki";"s1";"0099";"19";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0";"4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 19:30:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Tor";"k1";"0095";"10";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.8";"4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 19:55:00";"2024";"1";"2";"8";"2";"21";"19";"0";"MS Tor";"k2";"0094";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0.1";"4.3";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 20:45:00";"2024";"1";"2";"8";"2";"21";"20";"0";"MS Tor";"k2";"0094";"8";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"1.1";"3.7";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 20:20:00";"2024";"1";"2";"8";"2";"21";"20";"0";"MS Tor";"k1";"0095";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.7";"3.6";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 21:10:00";"2024";"1";"2";"8";"2";"21";"21";"0";"MS Tor";"k1";"0095";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.6";"4";"";"false";"";"MS Tor";"0";""
"";"";"2024-02-21 20:40:00";"2024";"1";"2";"8";"2";"21";"20";"0";"MS Suokki";"s1";"0099";"26";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"1.1";"3.7";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 21:20:00";"2024";"1";"2";"8";"2";"21";"21";"0";"MS Suokki";"s2";"0098";"28";"1";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.6";"3.6";"";"false";"";"MS Suokki";"1";""
"";"";"2024-02-21 21:40:00";"2024";"1";"2";"8";"2";"21";"21";"0";"MS Suokki";"s1";"0099";"18";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.2";"0.3";"3.4";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 22:20:00";"2024";"1";"2";"8";"2";"21";"22";"0";"MS Suokki";"s1";"0099";"15";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0.5";"3.1";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 23:00:00";"2024";"1";"2";"8";"2";"21";"23";"0";"MS Suokki";"s2";"0098";"4";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0.9";"3.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 22:00:00";"2024";"1";"2";"8";"2";"21";"22";"0";"MS Suokki";"s2";"0098";"9";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.3";"0.3";"3.2";"";"false";"";"MS Suokki";"2";""
"";"";"2024-02-21 23:20:00";"2024";"1";"2";"8";"2";"21";"23";"0";"MS Suokki";"s1";"0099";"9";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.4";"0.4";"2.8";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-21 23:40:00";"2024";"1";"2";"8";"2";"21";"23";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0.3";"3.5";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 00:00:00";"2024";"1";"2";"8";"2";"21";"0";"0";"MS Suokki";"s1";"0099";"3";"2";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0.5";"3";"";"false";"";"MS Suokki";"2";""
"";"";"2024-02-22 00:20:00";"2024";"1";"2";"8";"2";"21";"0";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0";"3.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 00:40:00";"2024";"1";"2";"8";"2";"21";"0";"0";"MS Suokki";"s1";"0099";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0";"3.9";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 01:00:00";"2024";"1";"2";"8";"2";"21";"1";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"0.5";"0.1";"3.3";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 01:40:00";"2024";"1";"2";"8";"2";"21";"1";"0";"MS Suokki";"s1";"0099";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 02:00:00";"2024";"1";"2";"8";"2";"21";"2";"0";"MS Suokki";"s2";"0098";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"false";"";"MS Suokki";"0";""
"";"";"2024-02-22 02:20:00";"2024";"1";"2";"8";"2";"21";"2";"0";"MS Suokki";"s1";"0099";"3";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"false";"";"MS Suokki";"0";""
